flightId,airlineName,flightCode,departureAirportCode,arrivalAirportCode,departureTime,arrivalTime,durationMinutes,price
4038,Aetherium Air,AE,AEY,HEL,2025-08-23 22:56:00,2025-08-24 03:08:00,252,117.59
4039,EuroWings,EU,CRL,VNT,2025-12-02 07:08:00,2025-12-02 09:18:00,130,58.89
4040,SkyBridge,SK,INN,GDN,2025-08-11 23:14:00,2025-08-12 04:01:00,287,463.47
4041,SkyBridge,SK,MBX,MSQ,2025-12-10 00:09:00,2025-12-10 04:22:00,253,225.83
4042,CloudJet,CL,SLD,PRN,2025-07-05 11:10:00,2025-07-05 15:32:00,262,463.32
4043,Aetherium Air,AE,SLD,PLQ,2025-07-03 21:17:00,2025-07-04 01:45:00,268,202.92
4044,CloudJet,CL,BRU,GCI,2025-09-05 23:00:00,2025-09-06 01:23:00,143,258.53
4045,Aetherium Air,AE,STN,TEQ,2025-07-09 05:12:00,2025-07-09 10:09:00,297,344.38
4046,NubeAir,NU,MBX,ATH,2025-07-17 23:10:00,2025-07-18 00:29:00,79,444.64
4047,NubeAir,NU,AMS,GME,2025-09-07 22:15:00,2025-09-07 23:55:00,100,256.54
4048,Aetherium Air,AE,AMS,DBV,2025-12-08 08:04:00,2025-12-08 09:34:00,90,356.65
4049,NubeAir,NU,OHD,BEG,2025-12-03 20:07:00,2025-12-03 21:28:00,81,179.38
4050,Aetherium Air,AE,MCM,SJJ,2025-12-20 15:45:00,2025-12-20 19:41:00,236,245.52
4051,Aetherium Air,AE,TLL,CRL,2025-07-05 21:57:00,2025-07-06 00:28:00,151,189.8
4052,NubeAir,NU,RIX,DBV,2025-08-16 13:55:00,2025-08-16 17:33:00,218,83.19
4053,CloudJet,CL,FAE,SZG,2025-11-23 07:57:00,2025-11-23 10:41:00,164,279.1
4054,NubeAir,NU,PRG,ODS,2025-11-22 00:41:00,2025-11-22 03:07:00,146,149.1
4055,Aetherium Air,AE,SNN,BZY,2025-10-23 18:58:00,2025-10-23 22:59:00,241,399.65
4056,NubeAir,NU,HER,LED,2025-08-24 02:00:00,2025-08-24 04:52:00,172,148.96
4057,Aetherium Air,AE,BOJ,OHD,2025-12-06 20:53:00,2025-12-06 22:52:00,119,95.39
4058,Aetherium Air,AE,CRL,KSC,2025-11-13 17:41:00,2025-11-13 22:28:00,287,182.84
4059,Aetherium Air,AE,BCN,KUN,2025-11-26 11:55:00,2025-11-26 16:28:00,273,420.66
4060,CloudJet,CL,GCI,DUB,2025-10-10 16:21:00,2025-10-10 17:43:00,82,241.48
4061,SkyBridge,SK,INN,GDN,2025-07-16 21:14:00,2025-07-16 23:24:00,130,413.99
4062,SkyBridge,SK,BUD,VIE,2025-10-11 01:06:00,2025-10-11 02:53:00,107,304.55
4063,Aetherium Air,AE,IEV,TZL,2025-09-28 12:04:00,2025-09-28 15:22:00,198,390.73
4064,NubeAir,NU,BLL,DUB,2025-09-13 01:24:00,2025-09-13 06:07:00,283,387.97
4065,EuroWings,EU,MUC,VNT,2025-07-25 11:25:00,2025-07-25 13:51:00,146,347.27
4066,NubeAir,NU,FAE,TGD,2025-09-29 23:24:00,2025-09-30 04:24:00,300,194.26
4067,NubeAir,NU,ODS,IOM,2025-11-06 19:06:00,2025-11-06 20:41:00,95,196.37
4068,EuroWings,EU,RTM,GVA,2025-08-02 10:35:00,2025-08-02 15:14:00,279,82.43
4069,CloudJet,CL,POW,TEQ,2025-10-20 16:12:00,2025-10-20 19:12:00,180,407.84
4070,EuroWings,EU,OUL,LED,2025-12-21 15:07:00,2025-12-21 18:41:00,214,177.98
4071,EuroWings,EU,ZRH,KVO,2025-12-30 09:34:00,2025-12-30 10:52:00,78,200.01
4072,SkyBridge,SK,VIE,ANR,2025-12-25 04:02:00,2025-12-25 06:50:00,168,291.56
4073,Aetherium Air,AE,BQT,SKG,2025-11-29 22:00:00,2025-11-30 01:11:00,191,211.81
4074,EuroWings,EU,BNX,VCE,2025-10-06 17:07:00,2025-10-06 18:16:00,69,373.91
4075,CloudJet,CL,GOT,FAE,2025-10-11 06:39:00,2025-10-11 09:57:00,198,55.92
4076,CloudJet,CL,JER,PLQ,2025-07-18 00:01:00,2025-07-18 01:57:00,116,212.69
4077,EuroWings,EU,RMO,BCN,2025-08-02 14:08:00,2025-08-02 16:51:00,163,377.92
4078,EuroWings,EU,FAO,MSQ,2025-10-09 05:42:00,2025-10-09 06:54:00,72,151.0
4079,SkyBridge,SK,FRA,GDN,2025-11-03 04:16:00,2025-11-03 07:35:00,199,418.38
4080,EuroWings,EU,BLL,IVG,2025-12-03 00:45:00,2025-12-03 02:41:00,116,244.64
4081,NubeAir,NU,OUL,TGD,2025-08-17 11:57:00,2025-08-17 13:51:00,114,445.39
4082,EuroWings,EU,BRQ,SOB,2025-08-06 01:36:00,2025-08-06 06:17:00,281,233.34
4083,EuroWings,EU,VCE,GIB,2025-12-03 09:51:00,2025-12-03 12:20:00,149,300.86
4084,CloudJet,CL,DBV,MSQ,2025-09-05 13:11:00,2025-09-05 14:29:00,78,76.56
4085,CloudJet,CL,BLL,ZAG,2025-10-07 20:19:00,2025-10-07 21:25:00,66,486.77
4086,EuroWings,EU,KUN,ARN,2025-11-10 03:42:00,2025-11-10 07:48:00,246,360.62
4087,NubeAir,NU,STN,VNO,2025-10-13 19:45:00,2025-10-13 22:38:00,173,336.49
4088,CloudJet,CL,HEL,SOF,2025-08-03 01:57:00,2025-08-03 03:10:00,73,167.09
4089,Aetherium Air,AE,AGP,ZRH,2025-12-14 08:39:00,2025-12-14 13:19:00,280,276.64
4090,CloudJet,CL,KLV,OPO,2025-08-30 19:11:00,2025-08-30 22:41:00,210,217.42
4091,SkyBridge,SK,TEQ,OUL,2025-09-08 23:23:00,2025-09-09 01:25:00,122,254.22
4092,SkyBridge,SK,KEF,SLD,2025-09-02 17:10:00,2025-09-02 18:49:00,99,233.79
4093,EuroWings,EU,GIB,HEL,2025-08-15 15:27:00,2025-08-15 20:06:00,279,348.94
4094,NubeAir,NU,SJJ,DBV,2025-09-10 16:31:00,2025-09-10 18:58:00,147,208.92
4095,EuroWings,EU,BZY,ZAG,2025-08-14 13:46:00,2025-08-14 14:58:00,72,329.17
4096,Aetherium Air,AE,LJU,TAY,2025-10-19 21:28:00,2025-10-20 02:12:00,284,381.16
4097,EuroWings,EU,CLJ,SLD,2025-09-10 10:58:00,2025-09-10 15:22:00,264,460.99
4098,EuroWings,EU,SOB,FAE,2025-11-09 20:22:00,2025-11-09 22:34:00,132,428.34
4099,Aetherium Air,AE,BTS,SNN,2025-12-11 08:30:00,2025-12-11 13:27:00,297,122.77
4100,NubeAir,NU,SLD,STN,2025-12-19 08:08:00,2025-12-19 12:19:00,251,326.71
4101,Aetherium Air,AE,OPO,EIN,2025-12-27 14:17:00,2025-12-27 17:06:00,169,99.01
4102,CloudJet,CL,AGP,KRK,2025-08-31 11:41:00,2025-08-31 13:44:00,123,388.46
4103,NubeAir,NU,KUN,BZY,2025-11-01 21:54:00,2025-11-02 00:16:00,142,76.56
4104,CloudJet,CL,SLD,ACI,2025-09-21 17:41:00,2025-09-21 18:47:00,66,479.0
4105,EuroWings,EU,BUD,KFZ,2025-10-08 23:03:00,2025-10-09 03:37:00,274,71.29
4106,CloudJet,CL,MAD,BTS,2025-10-16 05:55:00,2025-10-16 10:39:00,284,263.75
4107,EuroWings,EU,BQT,SOF,2025-08-27 16:19:00,2025-08-27 21:07:00,288,137.49
4108,CloudJet,CL,KFZ,AEY,2025-09-11 02:03:00,2025-09-11 05:34:00,211,301.09
4109,EuroWings,EU,KLV,POW,2025-07-03 02:02:00,2025-07-03 06:43:00,281,81.27
4110,EuroWings,EU,BNX,HEL,2025-07-23 13:19:00,2025-07-23 17:42:00,263,401.11
4111,EuroWings,EU,BRU,VIE,2025-11-14 03:43:00,2025-11-14 08:08:00,265,239.64
4112,SkyBridge,SK,ODS,DBV,2025-11-01 22:24:00,2025-11-02 01:30:00,186,65.7
4113,CloudJet,CL,BEG,SLD,2025-10-29 01:11:00,2025-10-29 03:34:00,143,116.47
4114,CloudJet,CL,LED,GDN,2025-11-25 12:49:00,2025-11-25 17:02:00,253,219.01
4115,EuroWings,EU,INN,GDN,2025-11-21 12:34:00,2025-11-21 17:00:00,266,76.33
4116,EuroWings,EU,BTS,IOM,2025-11-20 19:39:00,2025-11-20 23:42:00,243,256.45
4117,EuroWings,EU,LHR,INN,2025-07-18 09:10:00,2025-07-18 14:04:00,294,235.0
4118,CloudJet,CL,DEB,LHR,2025-07-20 13:34:00,2025-07-20 16:55:00,201,235.59
4119,SkyBridge,SK,KBP,TIA,2025-12-28 03:29:00,2025-12-28 04:53:00,84,452.49
4120,CloudJet,CL,BLL,DME,2025-09-24 17:16:00,2025-09-24 22:06:00,290,325.68
4121,CloudJet,CL,BTS,KSC,2025-12-03 18:36:00,2025-12-03 22:14:00,218,372.2
4122,SkyBridge,SK,LHR,GOT,2025-12-24 06:51:00,2025-12-24 08:54:00,123,353.46
4123,NubeAir,NU,SOF,LGW,2025-08-22 06:43:00,2025-08-22 09:10:00,147,425.88
4124,Aetherium Air,AE,LHR,VAR,2025-07-05 01:50:00,2025-07-05 06:50:00,300,132.04
4125,CloudJet,CL,KSC,DUS,2025-11-03 12:16:00,2025-11-03 15:32:00,196,179.91
4126,NubeAir,NU,LGW,VNT,2025-08-07 08:58:00,2025-08-07 13:39:00,281,380.15
4127,SkyBridge,SK,INI,EIN,2025-08-08 10:02:00,2025-08-08 11:58:00,116,282.69
4128,EuroWings,EU,BTS,DEB,2025-09-29 12:05:00,2025-09-29 15:33:00,208,170.34
4129,EuroWings,EU,MLA,BBU,2025-07-15 09:31:00,2025-07-15 13:23:00,232,349.13
4130,Aetherium Air,AE,GOT,TZL,2025-11-21 20:53:00,2025-11-21 22:59:00,126,294.02
4131,CloudJet,CL,PLQ,SZG,2025-10-12 16:52:00,2025-10-12 19:19:00,147,166.42
4132,NubeAir,NU,ACI,POW,2025-11-05 11:29:00,2025-11-05 15:32:00,243,90.19
4133,CloudJet,CL,BTS,TGD,2025-12-06 08:23:00,2025-12-06 11:57:00,214,455.46
4134,Aetherium Air,AE,OTP,FCO,2025-08-16 00:08:00,2025-08-16 03:47:00,219,293.19
4135,SkyBridge,SK,KLV,MUC,2025-10-11 11:14:00,2025-10-11 12:48:00,94,283.89
4136,Aetherium Air,AE,LGW,SKP,2025-07-17 03:10:00,2025-07-17 05:11:00,121,137.28
4137,Aetherium Air,AE,LGW,VNT,2025-10-13 06:35:00,2025-10-13 11:12:00,277,166.79
4138,Aetherium Air,AE,GDN,BRQ,2025-12-06 20:53:00,2025-12-07 01:22:00,269,184.27
4139,SkyBridge,SK,SZG,MUC,2025-08-24 01:40:00,2025-08-24 03:27:00,107,465.1
4140,SkyBridge,SK,LHR,TZL,2025-12-11 01:58:00,2025-12-11 02:59:00,61,82.37
4141,NubeAir,NU,BLL,AEY,2025-07-02 10:11:00,2025-07-02 12:15:00,124,236.84
4142,EuroWings,EU,BNX,DBV,2025-09-07 15:24:00,2025-09-07 18:39:00,195,474.14
4143,SkyBridge,SK,MXP,SZG,2025-11-15 21:20:00,2025-11-16 01:16:00,236,350.69
4144,Aetherium Air,AE,SVO,ZRH,2025-12-23 23:56:00,2025-12-24 02:52:00,176,443.12
4145,SkyBridge,SK,KSC,KUN,2025-08-08 11:03:00,2025-08-08 14:58:00,235,495.84
4146,NubeAir,NU,FRA,AAL,2025-08-06 02:07:00,2025-08-06 06:19:00,252,491.9
4147,SkyBridge,SK,STN,TZL,2025-07-13 23:22:00,2025-07-14 02:32:00,190,54.31
4148,EuroWings,EU,VAR,FAE,2025-11-03 13:55:00,2025-11-03 17:08:00,193,371.86
4149,SkyBridge,SK,BCN,TGD,2025-10-10 15:30:00,2025-10-10 19:51:00,261,231.02
4150,CloudJet,CL,BQT,SKP,2025-10-01 08:02:00,2025-10-01 12:37:00,275,390.23
4151,CloudJet,CL,BTS,SZG,2025-07-07 05:03:00,2025-07-07 06:43:00,100,81.21
4152,NubeAir,NU,SOB,PRN,2025-11-02 23:25:00,2025-11-03 04:19:00,294,433.39
4153,NubeAir,NU,LJU,ORK,2025-12-11 15:56:00,2025-12-11 17:14:00,78,370.82
4154,EuroWings,EU,EIN,BCN,2025-12-15 11:01:00,2025-12-15 13:21:00,140,498.76
4155,CloudJet,CL,KVO,DUB,2025-11-30 13:49:00,2025-11-30 16:22:00,153,180.45
4156,NubeAir,NU,PRN,SKP,2025-10-03 17:57:00,2025-10-03 20:12:00,135,124.65
4157,NubeAir,NU,JER,BUD,2025-10-11 05:20:00,2025-10-11 06:35:00,75,131.27
4158,EuroWings,EU,GIB,IEV,2025-08-23 14:51:00,2025-08-23 19:05:00,254,490.16
4159,Aetherium Air,AE,AEY,MAD,2025-07-19 00:15:00,2025-07-19 03:46:00,211,430.26
4160,SkyBridge,SK,BCN,STN,2025-08-03 08:51:00,2025-08-03 11:42:00,171,360.85
4161,CloudJet,CL,BZY,MAD,2025-07-21 17:37:00,2025-07-21 18:56:00,79,363.52
4162,EuroWings,EU,ZRH,ZAG,2025-08-19 09:37:00,2025-08-19 12:57:00,200,264.44
4163,EuroWings,EU,KBP,AGP,2025-11-27 09:01:00,2025-11-27 12:17:00,196,336.42
4164,SkyBridge,SK,BRN,KFZ,2025-09-28 13:51:00,2025-09-28 15:53:00,122,60.89
4165,Aetherium Air,AE,FAO,KRK,2025-09-26 04:57:00,2025-09-26 07:37:00,160,292.62
4166,Aetherium Air,AE,SNN,NYO,2025-09-24 20:02:00,2025-09-25 00:55:00,293,425.79
4167,Aetherium Air,AE,GDN,CLJ,2025-12-26 17:18:00,2025-12-26 19:58:00,160,172.56
4168,EuroWings,EU,SOB,PRN,2025-11-27 17:23:00,2025-11-27 22:19:00,296,451.49
4169,SkyBridge,SK,MBX,LPX,2025-11-25 21:44:00,2025-11-26 00:47:00,183,374.67
4170,SkyBridge,SK,TLL,SVO,2025-07-22 18:07:00,2025-07-22 19:46:00,99,253.02
4171,SkyBridge,SK,MCM,SKG,2025-08-08 23:58:00,2025-08-09 02:35:00,157,73.75
4172,CloudJet,CL,CLJ,OHD,2025-11-14 08:21:00,2025-11-14 12:04:00,223,349.58
4173,Aetherium Air,AE,BBU,SNN,2025-07-07 04:46:00,2025-07-07 08:30:00,224,430.73
4174,CloudJet,CL,FRA,FCO,2025-10-02 01:53:00,2025-10-02 04:47:00,174,129.76
4175,NubeAir,NU,LHR,IOM,2025-07-11 01:25:00,2025-07-11 04:23:00,178,496.69
4176,EuroWings,EU,ZRH,ODS,2025-08-20 23:18:00,2025-08-21 00:44:00,86,446.74
4177,CloudJet,CL,RKV,SOF,2025-10-15 08:31:00,2025-10-15 11:39:00,188,200.62
4178,SkyBridge,SK,GME,SPU,2025-08-02 07:27:00,2025-08-02 11:29:00,242,249.1
4179,Aetherium Air,AE,BRN,WAW,2025-09-13 03:05:00,2025-09-13 07:55:00,290,386.45
4180,EuroWings,EU,WAW,PRN,2025-07-06 00:44:00,2025-07-06 02:58:00,134,431.42
4181,Aetherium Air,AE,MCM,INN,2025-08-01 23:28:00,2025-08-02 02:15:00,167,337.56
4182,EuroWings,EU,HER,FAO,2025-11-25 07:51:00,2025-11-25 11:29:00,218,337.62
4183,CloudJet,CL,PRN,OUL,2025-11-06 08:55:00,2025-11-06 13:04:00,249,222.28
4184,SkyBridge,SK,ACI,KFZ,2025-08-02 06:44:00,2025-08-02 09:19:00,155,302.78
4185,Aetherium Air,AE,ATH,OTP,2025-07-27 03:17:00,2025-07-27 08:08:00,291,203.34
4186,NubeAir,NU,TIV,RIX,2025-12-16 16:18:00,2025-12-16 19:17:00,179,107.65
4187,NubeAir,NU,INN,GME,2025-08-03 17:31:00,2025-08-03 18:43:00,72,385.82
4188,NubeAir,NU,VIE,SVO,2025-07-06 00:18:00,2025-07-06 04:43:00,265,328.36
4189,CloudJet,CL,OPO,VAR,2025-12-14 21:34:00,2025-12-15 00:23:00,169,107.47
4190,CloudJet,CL,FAO,URE,2025-11-10 07:06:00,2025-11-10 11:24:00,258,259.49
4191,SkyBridge,SK,SPU,BEG,2025-08-15 15:06:00,2025-08-15 16:40:00,94,321.51
4192,EuroWings,EU,SKG,SPU,2025-11-03 20:32:00,2025-11-03 23:55:00,203,165.76
4193,CloudJet,CL,KFZ,SOB,2025-11-28 16:24:00,2025-11-28 20:41:00,257,181.01
4194,SkyBridge,SK,GDN,PRG,2025-10-26 18:22:00,2025-10-26 23:07:00,285,462.47
4195,CloudJet,CL,SVO,SOF,2025-07-16 09:15:00,2025-07-16 13:43:00,268,123.48
4196,NubeAir,NU,VNO,PRN,2025-12-01 23:01:00,2025-12-02 00:42:00,101,370.62
4197,EuroWings,EU,KBP,SLD,2025-08-11 11:29:00,2025-08-11 15:10:00,221,50.65
4198,SkyBridge,SK,SLD,OUL,2025-11-02 19:22:00,2025-11-02 21:05:00,103,298.06
4199,EuroWings,EU,ANR,PRN,2025-10-09 13:42:00,2025-10-09 15:33:00,111,406.16
4200,NubeAir,NU,BZY,AGP,2025-11-14 17:14:00,2025-11-14 21:42:00,268,174.7
4201,SkyBridge,SK,BRQ,INI,2025-10-10 10:52:00,2025-10-10 14:11:00,199,225.84
4202,Aetherium Air,AE,BRN,VCE,2025-09-04 05:29:00,2025-09-04 10:20:00,291,131.58
4203,NubeAir,NU,ODS,TAY,2025-07-09 13:30:00,2025-07-09 16:18:00,168,191.8
4204,SkyBridge,SK,SJJ,SKP,2025-10-01 17:02:00,2025-10-01 20:27:00,205,274.79
4205,CloudJet,CL,ACI,LPX,2025-08-26 11:57:00,2025-08-26 14:11:00,134,150.46
4206,EuroWings,EU,BLL,IOM,2025-08-28 18:45:00,2025-08-28 21:53:00,188,255.16
4207,CloudJet,CL,BUD,SJJ,2025-07-13 02:18:00,2025-07-13 06:50:00,272,442.1
4208,SkyBridge,SK,CRL,MXP,2025-07-04 11:45:00,2025-07-04 14:42:00,177,51.52
4209,CloudJet,CL,OUL,ANR,2025-07-21 18:13:00,2025-07-21 22:05:00,232,313.49
4210,CloudJet,CL,KBP,IEV,2025-07-12 10:24:00,2025-07-12 12:21:00,117,404.45
4211,NubeAir,NU,BZY,WAW,2025-12-12 05:12:00,2025-12-12 07:08:00,116,372.77
4212,Aetherium Air,AE,BNX,SJJ,2025-07-28 23:31:00,2025-07-29 02:32:00,181,195.88
4213,Aetherium Air,AE,LJU,TLL,2025-09-17 14:24:00,2025-09-17 18:16:00,232,154.71
4214,NubeAir,NU,MSQ,MBX,2025-12-30 07:50:00,2025-12-30 11:25:00,215,335.24
4215,NubeAir,NU,LUX,BTS,2025-12-30 15:21:00,2025-12-30 17:27:00,126,191.13
4216,SkyBridge,SK,RMO,BZY,2025-12-25 17:47:00,2025-12-25 20:56:00,189,402.72
4217,NubeAir,NU,RVN,BEG,2025-11-04 02:36:00,2025-11-04 04:51:00,135,345.46
4218,NubeAir,NU,RTM,DUB,2025-08-25 03:13:00,2025-08-25 04:44:00,91,352.78
4219,NubeAir,NU,ODS,BZY,2025-08-25 16:49:00,2025-08-25 18:08:00,79,226.97
4220,EuroWings,EU,ODS,DBV,2025-10-03 17:57:00,2025-10-03 22:40:00,283,348.83
4221,EuroWings,EU,ORK,MSQ,2025-09-13 05:37:00,2025-09-13 07:17:00,100,124.16
4222,NubeAir,NU,URE,PRN,2025-10-03 20:33:00,2025-10-03 21:49:00,76,292.61
4223,SkyBridge,SK,BTS,OUL,2025-07-24 06:14:00,2025-07-24 09:07:00,173,441.11
4224,NubeAir,NU,SOB,TZL,2025-11-22 08:31:00,2025-11-22 12:11:00,220,395.56
4225,Aetherium Air,AE,KEF,KVO,2025-11-03 20:47:00,2025-11-04 01:02:00,255,105.25
4226,EuroWings,EU,BRU,TGD,2025-10-31 12:56:00,2025-10-31 15:54:00,178,459.52
4227,CloudJet,CL,IVG,MCM,2025-12-29 07:42:00,2025-12-29 09:36:00,114,75.07
4228,NubeAir,NU,FAE,SOF,2025-07-14 03:42:00,2025-07-14 05:18:00,96,226.39
4229,CloudJet,CL,TLL,HER,2025-12-26 21:13:00,2025-12-27 00:30:00,197,175.59
4230,NubeAir,NU,RTM,KFZ,2025-08-23 09:17:00,2025-08-23 10:47:00,90,325.45
4231,Aetherium Air,AE,MBX,MXP,2025-12-16 03:16:00,2025-12-16 05:50:00,154,385.04
4232,Aetherium Air,AE,OPO,CPH,2025-10-19 20:47:00,2025-10-20 00:17:00,210,268.38
4233,NubeAir,NU,TLL,BZY,2025-11-14 08:49:00,2025-11-14 12:59:00,250,493.56
4234,EuroWings,EU,SPU,RVN,2025-09-25 16:27:00,2025-09-25 18:15:00,108,83.38
4235,CloudJet,CL,BRU,DEB,2025-10-02 11:09:00,2025-10-02 15:54:00,285,85.13
4236,NubeAir,NU,ATH,PLQ,2025-12-08 14:48:00,2025-12-08 17:22:00,154,426.87
4237,NubeAir,NU,IOM,BQT,2025-10-13 11:00:00,2025-10-13 12:43:00,103,265.88
4238,NubeAir,NU,INI,SOB,2025-11-15 19:55:00,2025-11-15 22:11:00,136,442.74
4239,SkyBridge,SK,LHR,FAO,2025-07-02 02:51:00,2025-07-02 07:33:00,282,172.87
4240,EuroWings,EU,VIE,MCM,2025-10-09 07:12:00,2025-10-09 10:25:00,193,386.36
4241,Aetherium Air,AE,KFZ,AEY,2025-07-23 07:03:00,2025-07-23 09:49:00,166,338.09
4242,Aetherium Air,AE,WAW,DME,2025-10-12 07:28:00,2025-10-12 09:54:00,146,57.83
4243,CloudJet,CL,VCE,DBV,2025-11-08 13:23:00,2025-11-08 14:57:00,94,469.04
4244,EuroWings,EU,IVG,BEG,2025-11-30 12:01:00,2025-11-30 14:44:00,163,358.68
4245,SkyBridge,SK,KFZ,RVN,2025-09-14 07:23:00,2025-09-14 11:51:00,268,401.53
4246,NubeAir,NU,RIX,SKG,2025-07-15 01:09:00,2025-07-15 05:42:00,273,177.76
4247,Aetherium Air,AE,TAY,LUX,2025-07-24 02:34:00,2025-07-24 04:00:00,86,223.87
4248,CloudJet,CL,AAL,CRL,2025-11-03 15:53:00,2025-11-03 19:45:00,232,232.33
4249,Aetherium Air,AE,EIN,DEB,2025-10-17 21:23:00,2025-10-18 00:26:00,183,486.49
4250,Aetherium Air,AE,MXP,KFZ,2025-07-20 03:37:00,2025-07-20 07:36:00,239,260.63
4251,Aetherium Air,AE,RTM,TLL,2025-12-25 19:04:00,2025-12-25 22:05:00,181,432.49
4252,CloudJet,CL,KUN,KBP,2025-11-25 22:30:00,2025-11-26 00:25:00,115,103.62
4253,Aetherium Air,AE,ZRH,LED,2025-07-17 00:32:00,2025-07-17 03:17:00,165,394.31
4254,NubeAir,NU,LPX,SKP,2025-11-24 16:29:00,2025-11-24 18:35:00,126,403.36
4255,NubeAir,NU,KBP,WAW,2025-09-15 22:18:00,2025-09-16 03:16:00,298,399.42
4256,NubeAir,NU,KEF,BEG,2025-10-18 16:34:00,2025-10-18 18:04:00,90,307.35
4257,EuroWings,EU,POW,ORK,2025-12-28 01:08:00,2025-12-28 02:41:00,93,476.84
4258,EuroWings,EU,BEG,KFZ,2025-10-14 06:44:00,2025-10-14 09:01:00,137,123.47
4259,CloudJet,CL,KUN,RVN,2025-12-14 19:07:00,2025-12-14 22:06:00,179,66.91
4260,CloudJet,CL,VCE,SJJ,2025-12-28 22:22:00,2025-12-29 00:48:00,146,474.4
4261,Aetherium Air,AE,BZY,TGD,2025-07-14 06:45:00,2025-07-14 11:33:00,288,364.63
4262,SkyBridge,SK,TGD,LPX,2025-07-23 14:19:00,2025-07-23 19:01:00,282,142.44
4263,CloudJet,CL,SOB,AGP,2025-10-16 17:18:00,2025-10-16 20:50:00,212,140.13
4264,Aetherium Air,AE,SVO,IVG,2025-10-25 12:42:00,2025-10-25 14:28:00,106,313.39
4265,EuroWings,EU,BRU,BQT,2025-07-28 08:14:00,2025-07-28 12:04:00,230,358.97
4266,SkyBridge,SK,PRG,SOF,2025-09-01 10:26:00,2025-09-01 13:42:00,196,356.31
4267,SkyBridge,SK,SKP,KFZ,2025-11-01 04:17:00,2025-11-01 08:44:00,267,270.74
4268,SkyBridge,SK,AEY,KLV,2025-08-03 22:59:00,2025-08-04 03:21:00,262,398.11
4269,Aetherium Air,AE,LUX,BRQ,2025-12-22 11:15:00,2025-12-22 13:32:00,137,54.6
4270,NubeAir,NU,KFZ,KLV,2025-11-16 14:52:00,2025-11-16 19:31:00,279,52.69
4271,CloudJet,CL,LIS,MCM,2025-08-09 04:58:00,2025-08-09 08:26:00,208,283.74
4272,CloudJet,CL,RMO,KUN,2025-11-27 02:09:00,2025-11-27 04:43:00,154,349.41
4273,NubeAir,NU,HEL,LED,2025-08-06 01:43:00,2025-08-06 02:55:00,72,150.51
4274,CloudJet,CL,BZY,FAO,2025-11-30 18:56:00,2025-11-30 20:27:00,91,310.79
4275,EuroWings,EU,DEB,TLL,2025-07-28 14:57:00,2025-07-28 18:45:00,228,188.64
4276,Aetherium Air,AE,BUD,DME,2025-07-08 22:30:00,2025-07-09 01:52:00,202,376.11
4277,SkyBridge,SK,FAO,KLV,2025-10-18 03:02:00,2025-10-18 05:39:00,157,124.92
4278,Aetherium Air,AE,DBV,ANR,2025-07-01 12:30:00,2025-07-01 13:56:00,86,205.27
4279,Aetherium Air,AE,OHD,TLL,2025-09-09 16:35:00,2025-09-09 21:28:00,293,69.73
4280,EuroWings,EU,RVN,HEL,2025-11-26 07:44:00,2025-11-26 10:40:00,176,75.64
4281,EuroWings,EU,KRK,SNN,2025-07-16 16:53:00,2025-07-16 19:34:00,161,68.22
4282,EuroWings,EU,ZAG,LJU,2025-10-28 12:42:00,2025-10-28 15:15:00,153,180.3
4283,NubeAir,NU,LHR,BCN,2025-11-18 23:08:00,2025-11-19 03:22:00,254,481.55
4284,SkyBridge,SK,BRQ,GME,2025-10-29 07:30:00,2025-10-29 09:46:00,136,128.97
4285,CloudJet,CL,SJJ,SLD,2025-11-21 10:46:00,2025-11-21 13:29:00,163,194.14
4286,Aetherium Air,AE,KFZ,GVA,2025-12-09 09:25:00,2025-12-09 10:48:00,83,416.07
4287,SkyBridge,SK,ANR,GIB,2025-11-22 23:37:00,2025-11-23 03:07:00,210,362.22
4288,NubeAir,NU,BEG,CLJ,2025-10-11 15:35:00,2025-10-11 19:53:00,258,163.81
4289,Aetherium Air,AE,LPX,OTP,2025-07-25 08:12:00,2025-07-25 11:39:00,207,69.44
4290,SkyBridge,SK,MXP,BTS,2025-09-01 10:58:00,2025-09-01 15:15:00,257,123.7
4291,EuroWings,EU,AMS,BEG,2025-07-04 14:02:00,2025-07-04 16:19:00,137,146.3
4292,EuroWings,EU,PRG,VNO,2025-12-23 19:12:00,2025-12-23 22:12:00,180,278.23
4293,NubeAir,NU,SPU,PLQ,2025-10-04 07:58:00,2025-10-04 10:59:00,181,387.65
4294,NubeAir,NU,INI,TLL,2025-10-24 13:01:00,2025-10-24 18:00:00,299,131.5
4295,EuroWings,EU,STN,KBP,2025-12-17 17:44:00,2025-12-17 20:29:00,165,338.14
4296,CloudJet,CL,RMO,PLQ,2025-10-13 01:33:00,2025-10-13 05:07:00,214,152.55
4297,EuroWings,EU,ZAG,VNT,2025-07-11 21:15:00,2025-07-11 22:22:00,67,460.34
4298,EuroWings,EU,SOF,BRQ,2025-09-14 03:07:00,2025-09-14 06:26:00,199,497.89
4299,NubeAir,NU,RIX,BLL,2025-07-18 06:42:00,2025-07-18 08:10:00,88,307.57
4300,NubeAir,NU,HER,DUB,2025-07-07 03:32:00,2025-07-07 04:32:00,60,407.58
4301,EuroWings,EU,MUC,LUX,2025-11-25 01:52:00,2025-11-25 04:32:00,160,490.3
4302,SkyBridge,SK,TIA,EIN,2025-10-05 12:35:00,2025-10-05 14:01:00,86,226.47
